unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
11641474,JC208121,4/1/2019 17:14:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176582,1901291,2019,4/8/2019 16:19:35,"41,88449383","-87,62702113","(41.884493832, -87.627021129)"
11625149,JC187906,3/16/2019 14:22:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,3/23/2019 16:03:16,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11780956,JC376509,8/2/2019 18:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,8/9/2019 15:40:23,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11722318,JC304643,6/13/2019 12:50:00,001XX N WABASH AVE,0860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176785,1901619,2019,6/30/2019 15:41:21,"41,88538929","-87,62626577","(41.885389294, -87.626265771)"
11716479,JC298724,6/9/2019 10:36:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,6/30/2019 15:41:21,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11601505,JC159338,2/13/2019 13:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,2/23/2019 16:05:18,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
10101914,HY290719,6/6/2015 17:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2015,2/10/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
10100819,HY289242,6/5/2015 16:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2015,2/10/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
10136447,HY324660,7/2/2015 11:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10147345,HY336513,7/11/2015 11:27:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176335,1901461,2015,2/10/2018 15:50:01,"41,8849659","-87,627923","(41.884965896, -87.627923004)"
11068149,JA407211,8/26/2017 15:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11199791,JB110401,1/9/2018 19:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,5/4/2018 15:51:04,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11175068,JA545553,12/11/2017 18:55:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11105222,JA452573,9/30/2017 10:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2017,2/10/2018 15:50:01,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11042634,JA377319,8/4/2017 17:50:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13313923,JG548265,12/20/2023 12:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,12/28/2023 15:42:00,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13346949,JH126374,1/24/2024 11:22:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2024,2/1/2024 15:40:49,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8148782,HT383585,7/6/2011 11:50:00,001XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,2,28,06,1173162,1899653,2011,2/10/2018 15:50:01,"41,88007561","-87,63962832","(41.880075611, -87.639628321)"
13067297,JG253824,5/8/2023 19:55:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,34,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13038907,JG219477,4/11/2023 16:42:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13083893,JG273743,5/24/2023 18:17:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13048330,JG230775,4/20/2023 12:09:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13178850,JG386241,8/17/2023 11:17:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,8/25/2023 15:41:24,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12583650,JF102181,1/3/2022 12:20:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12606024,JF129587,1/31/2022 11:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12527739,JE429117,10/9/2021 17:14:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2021,11/2/2021 15:40:06,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12706101,JF250845,5/21/2022 13:20:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12634420,JF164355,3/5/2022 15:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12643353,JF174819,3/5/2022 14:26:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,,,2022,3/16/2022 15:41:09,,,
12650022,JF182766,3/13/2022 16:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2022,1/3/2023 15:40:27,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12692695,JF234634,5/8/2022 15:30:00,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,06,1176905,1901744,2022,1/3/2023 15:40:27,"41,88572959","-87,62582133","(41.885729587, -87.625821329)"
5850882,HN656195,10/18/2007 15:05:00,004XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,28,06,1173505,1900319,2007,2/28/2018 15:56:25,"41,88189554","-87,63834908","(41.881895543, -87.638349075)"
11640445,JC206580,3/31/2019 14:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2019,4/7/2019 16:05:59,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
11683001,JC258077,5/10/2019 17:38:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,5/17/2019 16:08:03,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11856062,JC466700,10/9/2019 20:05:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2019,10/16/2019 21:37:36,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11963560,JD128482,1/24/2020 20:18:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2020,1/31/2020 15:40:39,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11804079,JC404128,8/23/2019 14:15:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,8/31/2019 15:44:06,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11881823,JC498320,11/3/2019 15:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,11/10/2019 16:22:43,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11961257,JD127110,1/24/2020 12:15:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2020,1/31/2020 15:40:39,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11832687,JC438468,9/18/2019 11:35:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,9/25/2019 15:52:46,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11884495,JC499733,11/5/2019 15:44:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,11/12/2019 15:41:24,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11972455,JD140796,2/5/2020 10:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2020,2/12/2020 15:40:33,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
11928411,JC555092,12/21/2019 11:08:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,12/28/2019 15:40:45,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11935787,JC564362,12/29/2019 15:48:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,1/5/2020 15:40:59,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10145211,HY333994,7/9/2015 13:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10269403,HY456975,10/10/2015 16:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10186577,HY374266,8/8/2015 13:07:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10326320,HY516851,11/27/2015 16:40:00,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,06,1176905,1901744,2015,2/10/2018 15:50:01,"41,88572959","-87,62582133","(41.885729587, -87.625821329)"
10340101,HY530859,12/9/2015 15:35:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10385795,HZ122185,1/20/2016 14:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11221503,JB139170,2/2/2018 19:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,5/4/2018 15:51:04,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11068003,JA406986,8/26/2017 11:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11055474,JA392244,8/15/2017 14:23:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2017,2/10/2018 15:50:01,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11067467,JA406290,8/25/2017 18:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11258034,JB188202,3/16/2018 15:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2018,5/4/2018 15:51:04,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11274018,JB208930,4/2/2018 17:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,5/4/2018 15:51:04,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11236977,JB160580,2/21/2018 18:53:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900918,2018,5/4/2018 15:51:04,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
11306036,JB251488,5/5/2018 17:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,5/12/2018 15:56:14,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11394466,JB368156,7/27/2018 19:06:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,8/3/2018 16:16:20,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
7609727,HS413620,7/16/2010 12:30:00,004XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,111,1,42,28,06,1173505,1900319,2010,2/10/2018 15:50:01,"41,88189554","-87,63834908","(41.881895543, -87.638349075)"
9358422,HW502018,10/21/2013 17:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9347089,HW490589,10/12/2013 18:24:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2013,2/10/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
9396504,HW540146,11/19/2013 19:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9372331,HW515288,10/31/2013 18:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13470206,JH275490,5/23/2024 10:43:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2024,5/31/2024 15:41:25,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13559782,JH383188,8/10/2024 19:27:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2024,8/18/2024 15:41:40,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8524417,HV201825,3/17/2012 12:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2012,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10388499,HZ124740,1/22/2016 15:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10171629,HY359665,7/28/2015 19:50:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10210176,HY396954,8/25/2015 12:28:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2015,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10613591,HZ366417,7/24/2016 14:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2016,2/10/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
10549652,HZ296345,6/6/2016 19:10:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10410275,HZ146956,2/10/2016 13:10:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10572712,HZ320689,6/23/2016 20:03:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10532951,HZ276536,5/23/2016 16:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10499975,HZ241302,4/26/2016 17:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2016,2/10/2018 15:50:01,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
12680748,JF219571,4/14/2022 19:47:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2022,1/3/2023 15:40:27,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12687268,JF227784,5/2/2022 15:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12700608,JF244308,5/16/2022 11:08:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,1/3/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12977022,JG145669,2/8/2023 18:48:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11957096,JD122330,1/20/2020 15:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2020,1/27/2020 15:40:29,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11839594,JC446803,9/24/2019 15:49:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2019,10/1/2019 15:45:53,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11996391,JD170444,3/1/2020 15:23:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2020,3/8/2020 15:44:03,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11940921,JD103269,1/1/2020 18:17:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2020,1/8/2020 15:46:16,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11962909,JD129194,1/17/2020 20:28:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2020,1/29/2020 15:40:05,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12117183,JD310604,7/24/2020 10:23:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2020,7/31/2020 15:40:44,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
12100265,JD290466,7/5/2020 14:29:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2020,7/12/2020 15:40:56,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
12019151,JD196695,3/28/2020 9:55:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2020,4/4/2020 15:41:46,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
9274762,HW419130,8/22/2013 16:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9553964,HX206108,3/31/2014 19:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2014,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9579271,HX229893,4/19/2014 18:20:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2014,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9461391,HX114232,1/14/2014 12:36:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2014,2/4/2016 6:33:39,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13619933,JH455379,10/4/2024 12:07:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2024,10/12/2024 15:40:47,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8638517,HV312921,5/31/2012 22:15:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2012,2/4/2016 6:33:39,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
8564451,HV239246,4/5/2012 14:59:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2012,2/4/2016 6:33:39,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8695135,HV371218,7/7/2012 13:49:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,OTHER,TRUE,FALSE,111,1,42,32,06,1176352,1900918,2012,2/4/2016 6:33:39,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12981918,JG151349,2/13/2023 15:08:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2023,8/19/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11436149,JB422016,9/4/2018 15:00:00,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2018,9/11/2018 16:02:09,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
11409660,JB386156,4/27/2018 13:00:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,42,32,06,1175916,1901339,2018,8/15/2018 16:02:58,"41,88464056","-87,6294653","(41.884640562, -87.629465296)"
9907907,HX558444,12/29/2014 10:55:00,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,OTHER,FALSE,FALSE,111,1,42,32,06,1176799,1900994,2014,2/10/2018 15:50:01,"41,88367394","-87,62623327","(41.883673944, -87.626233272)"
13029664,JG207963,4/1/2023 12:00:00,003XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177242,1902518,2023,8/19/2023 15:40:26,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
12408762,JE283604,6/26/2021 22:00:00,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,111,1,42,32,06,1177295,1900950,2021,7/3/2021 15:40:09,"41,88354198","-87,62441327","(41.883541976, -87.624413274)"
